country,track,topic_tags,priority,source_type,source_title,source_url,resource_title,resource_url,resource_class,language,notes
India,EM/DM,EM/DM,A,exam archive,TIFR past question papers,https://www.tifr.res.in/academics/past_question_papers.php,Physics,https://www.tifr.res.in/academics/docs/past_QP/GS2011_QP_Physics.pdf,PDF resource,English,Official graduate entrance papers
India,EM/DM,EM/DM,A,exam archive,TIFR past question papers,https://www.tifr.res.in/academics/past_question_papers.php,Physics,https://www.tifr.res.in/academics/docs/past_QP/GS2010-QP-PHY.PDF,PDF resource,English,Official graduate entrance papers
India,EM/DM,EM/DM,A,exam archive,TIFR past question papers,https://www.tifr.res.in/academics/past_question_papers.php,Physics (IPhD),https://www.tifr.res.in/academics/docs/past_QP/GS2026_QP_Physics_I-PhD.pdf,PDF resource,English,Official graduate entrance papers
India,EM/DM,EM/DM,A,exam archive,TIFR past question papers,https://www.tifr.res.in/academics/past_question_papers.php,Physics (IPhD),https://www.tifr.res.in/academics/docs/past_QP/GS2025_QP_Physics_IPhd.pdf,PDF resource,English,Official graduate entrance papers
India,EM/DM,EM/DM,A,exam archive,TIFR past question papers,https://www.tifr.res.in/academics/past_question_papers.php,Physics (IPhD),https://www.tifr.res.in/academics/docs/past_QP/GS2024_QP_Phys_IPhD.pdf,PDF resource,English,Official graduate entrance papers
India,EM/DM,EM/DM,A,exam archive,TIFR past question papers,https://www.tifr.res.in/academics/past_question_papers.php,Physics (PhD),https://www.tifr.res.in/academics/docs/past_QP/GS2026_QP_Physics_PhD.pdf,PDF resource,English,Official graduate entrance papers
India,EM/DM,EM/DM,A,exam archive,TIFR past question papers,https://www.tifr.res.in/academics/past_question_papers.php,Physics (PhD),https://www.tifr.res.in/academics/docs/past_QP/GS2025_QP_Physics_PhD.pdf,PDF resource,English,Official graduate entrance papers
India,EM/DM,EM/DM,A,exam archive,TIFR past question papers,https://www.tifr.res.in/academics/past_question_papers.php,Physics (PhD),https://www.tifr.res.in/academics/docs/past_QP/GS2024_QP_Phys_PhD.pdf,PDF resource,English,Official graduate entrance papers
India,EM/DM,EM/DM,A,exam archive,TIFR past question papers,https://www.tifr.res.in/academics/past_question_papers.php,Physics-IPHD,https://www.tifr.res.in/academics/docs/past_QP/GS2019_QP_PHY_IPHD.pdf,PDF resource,English,Official graduate entrance papers
India,EM/DM,EM/DM,A,exam archive,TIFR past question papers,https://www.tifr.res.in/academics/past_question_papers.php,Physics-PHD,https://www.tifr.res.in/academics/docs/past_QP/GS2019_QP_PHY_PHD.pdf,PDF resource,English,Official graduate entrance papers
India,EM/DM,EM/DM,A,exam archive,TIFR past question papers,https://www.tifr.res.in/academics/past_question_papers.php,Physics-X,https://www.tifr.res.in/academics/docs/past_QP/GS2018_PHY_X.pdf,PDF resource,English,Official graduate entrance papers
India,EM/DM,EM/DM,A,exam archive,TIFR past question papers,https://www.tifr.res.in/academics/past_question_papers.php,Physics-X,https://www.tifr.res.in/academics/docs/past_QP/GS2017_QP_PHY_X.pdf,PDF resource,English,Official graduate entrance papers
India,EM/DM,EM/DM,A,exam archive,TIFR past question papers,https://www.tifr.res.in/academics/past_question_papers.php,Physics-X,https://www.tifr.res.in/academics/docs/past_QP/GS2016_QP_PHY_X.pdf,PDF resource,English,Official graduate entrance papers
India,EM/DM,EM/DM,A,exam archive,TIFR past question papers,https://www.tifr.res.in/academics/past_question_papers.php,Physics-X,https://www.tifr.res.in/academics/docs/past_QP/GS2015_QP_PHY_X.pdf,PDF resource,English,Official graduate entrance papers
India,EM/DM,EM/DM,A,exam archive,TIFR past question papers,https://www.tifr.res.in/academics/past_question_papers.php,Physics-X,https://www.tifr.res.in/academics/docs/past_QP/GS2014_QP_PHY_X.pdf,PDF resource,English,Official graduate entrance papers
India,EM/DM,EM/DM,A,exam archive,TIFR past question papers,https://www.tifr.res.in/academics/past_question_papers.php,Physics-X,https://www.tifr.res.in/academics/docs/past_QP/GS2013_QP_PHY_X.pdf,PDF resource,English,Official graduate entrance papers
India,EM/DM,EM/DM,A,exam archive,TIFR past question papers,https://www.tifr.res.in/academics/past_question_papers.php,Physics-X,https://www.tifr.res.in/academics/docs/past_QP/GS2012_QP_PHY_X.pdf,PDF resource,English,Official graduate entrance papers
India,EM/DM,EM/DM,A,exam archive,TIFR past question papers,https://www.tifr.res.in/academics/past_question_papers.php,Physics-Y,https://www.tifr.res.in/academics/docs/past_QP/GS2018_PHY_Y.pdf,PDF resource,English,Official graduate entrance papers
India,EM/DM,EM/DM,A,exam archive,TIFR past question papers,https://www.tifr.res.in/academics/past_question_papers.php,Physics-Y,https://www.tifr.res.in/academics/docs/past_QP/GS2017_QP_PHY_Y.pdf,PDF resource,English,Official graduate entrance papers
India,EM/DM,EM/DM,A,exam archive,TIFR past question papers,https://www.tifr.res.in/academics/past_question_papers.php,Physics-Y,https://www.tifr.res.in/academics/docs/past_QP/GS2016_QP_PHY_Y.pdf,PDF resource,English,Official graduate entrance papers
India,EM/DM,EM/DM,A,exam archive,TIFR past question papers,https://www.tifr.res.in/academics/past_question_papers.php,Physics-Y,https://www.tifr.res.in/academics/docs/past_QP/GS2015_QP_PHY_Y.pdf,PDF resource,English,Official graduate entrance papers
India,EM/DM,EM/DM,A,exam archive,TIFR past question papers,https://www.tifr.res.in/academics/past_question_papers.php,Physics-Y,https://www.tifr.res.in/academics/docs/past_QP/GS2014_QP_PHY_Y.pdf,PDF resource,English,Official graduate entrance papers
India,EM/DM,EM/DM,A,exam archive,TIFR past question papers,https://www.tifr.res.in/academics/past_question_papers.php,Physics-Y,https://www.tifr.res.in/academics/docs/past_QP/GS2013_QP_PHY_Y.pdf,PDF resource,English,Official graduate entrance papers
India,EM/DM,EM/DM,A,exam archive,TIFR past question papers,https://www.tifr.res.in/academics/past_question_papers.php,Physics-Y,https://www.tifr.res.in/academics/docs/past_QP/GS2012_QP_PHY_Y.pdf,PDF resource,English,Official graduate entrance papers
India,EM/DM,EM/DM,A,exam archive,TIFR past question papers,https://www.tifr.res.in/academics/past_question_papers.php,Poster,https://www.tifr.res.in/academics/docs/GS-2026_Poster.pdf,PDF resource,English,Official graduate entrance papers
India,EM/DM,EM/DM,B,exam archive,TIFR past question papers,https://www.tifr.res.in/academics/past_question_papers.php,Questions,https://www.tifr.res.in/academics/gs_questions.php,HTML paper/problem/practice,English,Official graduate entrance papers
India,EM/DM,EM/DM,A,exam archive,TIFR past question papers,https://www.tifr.res.in/academics/past_question_papers.php,Research & Development,"https://ccweb.tifr.res.in/AppAdmin/NewCommitteeOrder/docs/OFFICE%20ORDER%20OD-P5-2022-23,%20TIFR%20R&D%20Cell.pdf",PDF resource,English,Official graduate entrance papers
India,EM/DM,EM/DM,A,exam archive,TIFR past question papers,https://www.tifr.res.in/academics/past_question_papers.php,Science Education,https://www.tifr.res.in/academics/docs/past_QP/GS2026_QP_Science_Education.pdf,PDF resource,English,Official graduate entrance papers
India,EM/DM,EM/DM,A,exam archive,TIFR past question papers,https://www.tifr.res.in/academics/past_question_papers.php,Science Education,https://www.tifr.res.in/academics/docs/past_QP/GS2025_QP_Science_Education.pdf,PDF resource,English,Official graduate entrance papers
India,EM/DM,EM/DM,A,exam archive,TIFR past question papers,https://www.tifr.res.in/academics/past_question_papers.php,Science Education,https://www.tifr.res.in/academics/docs/past_QP/GS2024_QP_SE.pdf,PDF resource,English,Official graduate entrance papers
India,EM/DM,EM/DM,A,exam archive,TIFR past question papers,https://www.tifr.res.in/academics/past_question_papers.php,Science Education,https://www.tifr.res.in/academics/docs/past_QP/GS2023_QP_SED.pdf,PDF resource,English,Official graduate entrance papers
India,EM/DM,EM/DM,B,exam archive,TIFR past question papers,https://www.tifr.res.in/academics/past_question_papers.php,Syllabus and Exam instructions,https://www.tifr.res.in/academics/syllabus.php,HTML paper/problem/practice,English,Official graduate entrance papers
India,EM/DM,EM/DM,B,exam archive,TIFR past question papers,https://www.tifr.res.in/academics/past_question_papers.php,TIFR External GS Exam,https://www.tifr.res.in/academics/gs_external_exam.php,HTML paper/problem/practice,English,Official graduate entrance papers
India,EM/DM,EM/DM,B,exam archive,TIFR past question papers,https://www.tifr.res.in/academics/past_question_papers.php,TIFR External GS Exam,https://www.tifr.res.in/academics/gs_advertisement.php,HTML paper/problem/practice,English,Official graduate entrance papers
India,EM/DM,EM/DM,A,exam archive,TIFR past question papers,https://www.tifr.res.in/academics/past_question_papers.php,TIFR past question papers — official gateway,https://www.tifr.res.in/academics/past_question_papers.php,Official gateway,English,Official graduate entrance papers
India,EM/DM,EM/DM,A,exam archive,TIFR past question papers,https://www.tifr.res.in/academics/past_question_papers.php,Wildlife Biology & Conservation,https://www.tifr.res.in/academics/docs/past_QP/GS2026_QP_WL_Biology.pdf,PDF resource,English,Official graduate entrance papers
India,EM/DM,EM/DM,A,exam archive,TIFR past question papers,https://www.tifr.res.in/academics/past_question_papers.php,Wildlife Biology & Conservation,https://www.tifr.res.in/academics/docs/past_QP/GS2024_QP_WLBIO.pdf,PDF resource,English,Official graduate entrance papers
India,EM/GA,EM/GA,A,exam archive,JEE Advanced archive,https://jeeadv.ac.in/archive.html,Download,https://jeeadv.ac.in/past_qps/2007_1.pdf,PDF resource,English,Official engineering entrance archive and AAT
India,EM/GA,EM/GA,A,exam archive,JEE Advanced archive,https://jeeadv.ac.in/archive.html,Download,https://jeeadv.ac.in/past_qps/2007_2.pdf,PDF resource,English,Official engineering entrance archive and AAT
India,EM/GA,EM/GA,A,exam archive,JEE Advanced archive,https://jeeadv.ac.in/archive.html,Download,https://jeeadv.ac.in/past_qps/2008_1.pdf,PDF resource,English,Official engineering entrance archive and AAT
India,EM/GA,EM/GA,A,exam archive,JEE Advanced archive,https://jeeadv.ac.in/archive.html,Download,https://jeeadv.ac.in/past_qps/2008_2.pdf,PDF resource,English,Official engineering entrance archive and AAT
India,EM/GA,EM/GA,A,exam archive,JEE Advanced archive,https://jeeadv.ac.in/archive.html,Download,https://jeeadv.ac.in/past_qps/2009_1.pdf,PDF resource,English,Official engineering entrance archive and AAT
India,EM/GA,EM/GA,A,exam archive,JEE Advanced archive,https://jeeadv.ac.in/archive.html,Download,https://jeeadv.ac.in/past_qps/2009_2.pdf,PDF resource,English,Official engineering entrance archive and AAT
India,EM/GA,EM/GA,A,exam archive,JEE Advanced archive,https://jeeadv.ac.in/archive.html,Download,https://jeeadv.ac.in/past_qps/2010_1.pdf,PDF resource,English,Official engineering entrance archive and AAT
India,EM/GA,EM/GA,A,exam archive,JEE Advanced archive,https://jeeadv.ac.in/archive.html,Download,https://jeeadv.ac.in/past_qps/2010_2.pdf,PDF resource,English,Official engineering entrance archive and AAT
India,EM/GA,EM/GA,A,exam archive,JEE Advanced archive,https://jeeadv.ac.in/archive.html,Download,https://jeeadv.ac.in/past_qps/2011_1.pdf,PDF resource,English,Official engineering entrance archive and AAT
India,EM/GA,EM/GA,A,exam archive,JEE Advanced archive,https://jeeadv.ac.in/archive.html,Download,https://jeeadv.ac.in/past_qps/2011_2.pdf,PDF resource,English,Official engineering entrance archive and AAT
India,EM/GA,EM/GA,A,exam archive,JEE Advanced archive,https://jeeadv.ac.in/archive.html,Download,https://jeeadv.ac.in/past_qps/2012_1.pdf,PDF resource,English,Official engineering entrance archive and AAT
India,EM/GA,EM/GA,A,exam archive,JEE Advanced archive,https://jeeadv.ac.in/archive.html,Download,https://jeeadv.ac.in/past_qps/2012_2.pdf,PDF resource,English,Official engineering entrance archive and AAT
India,EM/GA,EM/GA,A,exam archive,JEE Advanced archive,https://jeeadv.ac.in/archive.html,Download,https://jeeadv.ac.in/past_qps/2013_1.pdf,PDF resource,English,Official engineering entrance archive and AAT
India,EM/GA,EM/GA,A,exam archive,JEE Advanced archive,https://jeeadv.ac.in/archive.html,Download,https://jeeadv.ac.in/past_qps/2013_2.pdf,PDF resource,English,Official engineering entrance archive and AAT
India,EM/GA,EM/GA,A,exam archive,JEE Advanced archive,https://jeeadv.ac.in/archive.html,Download,https://jeeadv.ac.in/past_qps/2014_1.pdf,PDF resource,English,Official engineering entrance archive and AAT
India,EM/GA,EM/GA,A,exam archive,JEE Advanced archive,https://jeeadv.ac.in/archive.html,Download,https://jeeadv.ac.in/past_qps/2014_2.pdf,PDF resource,English,Official engineering entrance archive and AAT
India,EM/GA,EM/GA,A,exam archive,JEE Advanced archive,https://jeeadv.ac.in/archive.html,Download,https://jeeadv.ac.in/past_qps/2015_1.pdf,PDF resource,English,Official engineering entrance archive and AAT
India,EM/GA,EM/GA,A,exam archive,JEE Advanced archive,https://jeeadv.ac.in/archive.html,Download,https://jeeadv.ac.in/past_qps/2015_2.pdf,PDF resource,English,Official engineering entrance archive and AAT
India,EM/GA,EM/GA,A,exam archive,JEE Advanced archive,https://jeeadv.ac.in/archive.html,Download,https://jeeadv.ac.in/past_qps/2016_1.pdf,PDF resource,English,Official engineering entrance archive and AAT
India,EM/GA,EM/GA,A,exam archive,JEE Advanced archive,https://jeeadv.ac.in/archive.html,Download,https://jeeadv.ac.in/past_qps/2016_2.pdf,PDF resource,English,Official engineering entrance archive and AAT
India,EM/GA,EM/GA,A,exam archive,JEE Advanced archive,https://jeeadv.ac.in/archive.html,Download,https://jeeadv.ac.in/past_qps/2017_1.pdf,PDF resource,English,Official engineering entrance archive and AAT
India,EM/GA,EM/GA,A,exam archive,JEE Advanced archive,https://jeeadv.ac.in/archive.html,Download,https://jeeadv.ac.in/past_qps/2017_2.pdf,PDF resource,English,Official engineering entrance archive and AAT
India,EM/GA,EM/GA,A,exam archive,JEE Advanced archive,https://jeeadv.ac.in/archive.html,Download,https://jeeadv.ac.in/past_qps/2018_1.pdf,PDF resource,English,Official engineering entrance archive and AAT
India,EM/GA,EM/GA,A,exam archive,JEE Advanced archive,https://jeeadv.ac.in/archive.html,Download,https://jeeadv.ac.in/past_qps/2018_2.pdf,PDF resource,English,Official engineering entrance archive and AAT
India,EM/GA,EM/GA,A,exam archive,JEE Advanced archive,https://jeeadv.ac.in/archive.html,Download,https://jeeadv.ac.in/past_qps/2019_1_English.pdf,PDF resource,English,Official engineering entrance archive and AAT
India,EM/GA,EM/GA,A,exam archive,JEE Advanced archive,https://jeeadv.ac.in/archive.html,Download,https://jeeadv.ac.in/past_qps/2019_2_English.pdf,PDF resource,English,Official engineering entrance archive and AAT
India,EM/GA,EM/GA,A,exam archive,JEE Advanced archive,https://jeeadv.ac.in/archive.html,Download,https://jeeadv.ac.in/past_qps/2019_1_Hindi.pdf,PDF resource,English,Official engineering entrance archive and AAT
India,EM/GA,EM/GA,A,exam archive,JEE Advanced archive,https://jeeadv.ac.in/archive.html,Download,https://jeeadv.ac.in/past_qps/2019_2_Hindi.pdf,PDF resource,English,Official engineering entrance archive and AAT
India,EM/GA,EM/GA,A,exam archive,JEE Advanced archive,https://jeeadv.ac.in/archive.html,Download,https://jeeadv.ac.in/past_qps/2020_1_English.pdf,PDF resource,English,Official engineering entrance archive and AAT
India,EM/GA,EM/GA,A,exam archive,JEE Advanced archive,https://jeeadv.ac.in/archive.html,Download,https://jeeadv.ac.in/past_qps/2020_2_English.pdf,PDF resource,English,Official engineering entrance archive and AAT
India,EM/GA,EM/GA,A,exam archive,JEE Advanced archive,https://jeeadv.ac.in/archive.html,Download,https://jeeadv.ac.in/past_qps/2020_1_Hindi.pdf,PDF resource,English,Official engineering entrance archive and AAT
