country,resource_url,resource_title,source_type,source_title,language,source_file
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/38/1_runde/BwInf38-Mantel.pdf,"Aufgabenblatt 1. Runde: ""Mantelbogen"" mit allgemeinen Infos (Original)",contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/37/1_runde/BWINF_37_Mantel_2018_WEB.pdf,"Aufgabenblatt 1. Runde: ""Mantelbogen"" mit allgemeinen Infos (Original)",contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/36/1_runde/BwInf_36_Mantel_WEB.pdf,"Aufgabenblatt 1. Runde: ""Mantelbogen"" mit allgemeinen Infos (Original)",contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/35/1_runde/BWINF_35_Mantel_WEB.pdf,"Aufgabenblatt 1. Runde: ""Mantelbogen"" mit allgemeinen Infos (Original)",contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/34/1_runde/34_Mantel.pdf,"Aufgabenblatt 1. Runde: ""Mantelbogen"" mit allgemeinen Infos (Original)",contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/33/1_runde/Aufgabenblatt331_Mantel.pdf,"Aufgabenblatt 1. Runde: ""Mantelbogen"" mit allgemeinen Infos (Original)",contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/32/1_runde/Aufgabenblatt321_Mantel.pdf,"Aufgabenblatt 1. Runde: ""Mantelbogen"" mit allgemeinen Infos (Original)",contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/31/1_runde/Aufgabenblatt311_Mantel.pdf,"Aufgabenblatt 1. Runde: ""Mantelbogen"" mit allgemeinen Infos (Original)",contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/30/1_runde/Aufgabenblatt301.pdf,Aufgabenblatt 1. Runde: Aufgaben (Original),contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/43/2_runde/Aufgaben432.pdf,Aufgabenblatt 2. Runde,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/42/2_runde/aufgaben422.pdf,Aufgabenblatt 2. Runde,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/41/2_runde/aufgaben412.pdf,Aufgabenblatt 2. Runde,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/40/2_runde/aufgaben402.pdf,Aufgabenblatt 2. Runde,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/39/2_runde/aufgaben392.pdf,Aufgabenblatt 2. Runde,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/38/2_runde/aufgaben382.pdf,Aufgabenblatt 2. Runde,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/37/2_runde/aufgaben372.pdf,Aufgabenblatt 2. Runde,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/36/2_runde/aufgaben362.pdf,Aufgabenblatt 2. Runde,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/35/2_runde/aufgaben352.pdf,Aufgabenblatt 2. Runde,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/34/2_runde/aufgaben342.pdf,Aufgabenblatt 2. Runde,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/33/2_runde/aufgaben332.pdf,Aufgabenblatt 2. Runde,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/32/2_runde/aufgaben322.pdf,Aufgabenblatt 2. Runde,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/31/2_runde/aufgaben312.pdf,Aufgabenblatt 2. Runde,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/30/2_runde/aufgaben302.pdf,Aufgabenblatt 2. Runde,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/44/2_Runde/Aufgaben442.pdf,Aufgabenblatt 2. Runde (PDF),contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/34/1_runde/34_Beispielloesung.pdf,"Beispiellösung ""Buffet-Lotterie"" vom 34. Bundeswettbewerb",contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/19/Beispielloesung_19.pdf,"Beispiellösung ""Der Geschäftsführer und sein Handy"" vom 19. Bundeswettbewerb",contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/35/1_runde/BWINF_35_Beispielloesung_WEB.pdf,"Beispiellösung ""Flaschenzug"" vom 35. Bundeswettbewerb",contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/22/Beispielloesung_22.pdf,"Beispiellösung ""Graf Rüdeger"" vom 22. Bundeswettbewerb",contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/23/Beispielloesung_23.pdf,"Beispiellösung ""Raff"" vom 23. Bundeswettbewerb",contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/31/1_runde/Beispiell%C3%B6sung_31.pdf,"Beispiellösung ""Rechteckschoner"" vom 31. Bundeswettbewerb",contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/36/1_runde/BwInf_36_Beispielloesung_WEB.pdf,"Beispiellösung ""Rhinozelfant"" vom 36. Bundeswettbewerb",contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/21/Beispielloesung_21.pdf,"Beispiellösung ""Ribo-Natter"" vom 21. Bundeswettbewerb",contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/32/1_runde/Aufgabenblatt321_Beispielloesung.pdf,"Beispiellösung ""Skyline"" vom 32. Bundeswettbewerb",contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/33/1_runde/Aufgabenblatt331_Beispielloesung.pdf,"Beispiellösung ""Songwriter"" vom 33. Bundeswettbewerb",contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/24/Beispielloesung_24.pdf,"Beispiellösung ""tratsCH trATsch"" vom 24. Bundeswettbewerb",contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/biber/bibertests/,Bibertests,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/girls/egoi/,EGOI - European Girls' Olympiad in Informatics,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/olympiade/,Informatik-Olympiade,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/42/1_runde/Loesungshinweise421.pdf,Lösungshinweise 1. Runde,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/41/1_runde/Loesungshinweise411.pdf,Lösungshinweise 1. Runde,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/40/1_runde/loesungshinweise401.pdf,Lösungshinweise 1. Runde,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/39/1_runde/loesungshinweise391.pdf,Lösungshinweise 1. Runde,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/38/1_runde/loesungshinweise381.pdf,Lösungshinweise 1. Runde,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/37/1_runde/loesungshinweise371.pdf,Lösungshinweise 1. Runde,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/36/1_runde/loesungshinweise361_2217_.pdf,Lösungshinweise 1. Runde,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/35/1_runde/loesungshinweise351.pdf,Lösungshinweise 1. Runde,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/34/1_runde/loesungshinweise341.pdf,Lösungshinweise 1. Runde,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/33/1_runde/loesungshinweise331.pdf,Lösungshinweise 1. Runde,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/32/1_runde/loesungshinweise321.pdf,Lösungshinweise 1. Runde,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/31/1_runde/loesungshinweise311_01.pdf,Lösungshinweise 1. Runde,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/30/1_runde/loesungshinweise301_01.pdf,Lösungshinweise 1. Runde,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/42/2_runde/Loesungshinweise422.pdf,Lösungshinweise 2. Runde,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/41/2_runde/loesungshinweise412.pdf,Lösungshinweise 2. Runde,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/40/2_runde/loesungshinweise402.pdf,Lösungshinweise 2. Runde,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/39/2_runde/loesungshinweis392.pdf,Lösungshinweise 2. Runde,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/38/2_runde/loesungshinweise382.pdf,Lösungshinweise 2. Runde,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/37/2_runde/loesungshinweise372.pdf,Lösungshinweise 2. Runde,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/36/2_runde/loesungshinweise362.pdf,Lösungshinweise 2. Runde,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/35/2_runde/loesungshinweise_352.pdf,Lösungshinweise 2. Runde,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/34/2_runde/loesungshinweise342_01.pdf,Lösungshinweise 2. Runde,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/33/2_runde/loesungshinweise332_01.pdf,Lösungshinweise 2. Runde,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/32/2_runde/loesungshinweise322.pdf,Lösungshinweise 2. Runde,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/31/2_runde/loesungshinweise312_01.pdf,Lösungshinweise 2. Runde,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/30/2_runde/loesungshinweise_302.pdf,Lösungshinweise 2. Runde,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/43/2_runde/Loesungshinweise432.pdf,Lösungshinweise 2. Runde (PDF),contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/olympiade/2026/,Olympiaden 2026,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/olympiade/teilnehmen/,Teilnehmen,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/bundeswettbewerb/aufgaben/#c2902,besonders beliebte Aufgaben,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/35/1_runde/aufgabenblatt351_simple.pdf,einfach,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/34/1_runde/aufgabenblatt341_simple.pdf,einfach,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/33/1_runde/aufgabenblatt331_simple.pdf,einfach,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/32/1_runde/Aufgabenblatt321_Einfach.pdf,einfach,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/31/1_runde/Aufgabenblatt311_simple.pdf,einfach,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/30/1_runde/Aufgabenblatt301_simple.pdf,einfach,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/bundeswettbewerb/aufgaben/#c2899,einige Beispiellösungen,contest archive,BWINF task collection,German,final_resources.csv
Germany,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/29/Beispielloesung_29.pdf,vom 29. Bundeswettbewerb (Druckfassung),contest archive,BWINF task collection,German,final_resources.csv
